germe,alpha,J,temps,n,q,A,Delta_S_interne_sur_kB
alpha_-0.4_J_0.2,-0.4,0.2,20.5,0.9834273245982388,0.5574466909849694,-0.3834273245982388,0.6214936265801838
alpha_-0.4_J_0.2,-0.4,0.2,20.6,0.9837554855580501,0.5613972546767554,-0.38375548555805017,0.6303337551171955
alpha_-0.4_J_0.2,-0.4,0.2,20.7,0.9840771484954883,0.5651497866733607,-0.38407714849548835,0.6387885627538902
alpha_-0.4_J_0.2,-0.4,0.2,20.8,0.9843924420800172,0.5687104741123908,-0.3843924420800172,0.6468632067302807
alpha_-0.4_J_0.2,-0.4,0.2,20.900000000000002,0.9847014924332745,0.5720858060592708,-0.38470149243327456,0.6545643389889713
alpha_-0.4_J_0.2,-0.4,0.2,21.0,0.9850044231795223,0.5752825006770734,-0.3850044231795223,0.6618999111705339
alpha_-0.4_J_0.2,-0.4,0.2,21.1,0.9853013554950982,0.5783074377291054,-0.38530135549509825,0.6688789850656063
alpha_-0.4_J_0.2,-0.4,0.2,21.2,0.9855924081568876,0.5811675967562596,-0.38559240815688767,0.6755115510388928
alpha_-0.4_J_0.2,-0.4,0.2,21.3,0.985877697589836,0.5838700011115917,-0.38587769758983603,0.6818083563961002
alpha_-0.4_J_0.2,-0.4,0.2,21.400000000000002,0.9861573379135204,0.5864216678957649,-0.38615733791352047,0.6877807451553015
alpha_-0.4_J_0.2,-0.4,0.2,21.5,0.9864314409877991,0.5888295637195355,-0.38643144098779914,0.6934405102202771
alpha_-0.4_J_0.2,-0.4,0.2,21.6,0.9867001164575563,0.5911005661230699,-0.3867001164575563,0.6987997585420276
alpha_-0.4_J_0.2,-0.4,0.2,21.7,0.9869634717965623,0.5932414304055753,-0.3869634717965623,0.7038707894993061
alpha_-0.4_J_0.2,-0.4,0.2,21.8,0.9872216123504642,0.5952587615609953,-0.38722161235046426,0.7086659864302598
alpha_-0.4_J_0.2,-0.4,0.2,21.900000000000002,0.9874746413789256,0.5971589909745026,-0.3874746413789256,0.7131977210033723
alpha_-0.4_J_0.2,-0.4,0.2,22.0,0.9877226600969315,0.5989483575081889,-0.38772266009693157,0.7174782699235145
alpha_-0.4_J_0.2,-0.4,0.2,22.1,0.9879657677152762,0.6006328925905924,-0.38796576771527624,0.7215197433234841
alpha_-0.4_J_0.2,-0.4,0.2,22.2,0.9882040614802484,0.6022184089214438,-0.38820406148024844,0.7253340240877507
alpha_-0.4_J_0.2,-0.4,0.2,22.3,0.9884376367125315,0.6037104924082919,-0.3884376367125315,0.7289327172877245
alpha_-0.4_J_0.2,-0.4,0.2,22.400000000000002,0.9886665868453326,0.605114496963679,-0.3886665868453326,0.7323271088712127
alpha_-0.4_J_0.2,-0.4,0.2,22.5,0.9888910034617577,0.6064355418086361,-0.38889100346175776,0.7355281327374681
alpha_-0.4_J_0.2,-0.4,0.2,22.6,0.9891109763314455,0.6076785109490443,-0.38911097633144553,0.7385463453384956
alpha_-0.4_J_0.2,-0.4,0.2,22.7,0.9893265934464771,0.6088480545146383,-0.38932659344647713,0.74139190697252
alpha_-0.4_J_0.2,-0.4,0.2,22.8,0.9895379410565732,0.6099485916750775,-0.38953794105657324,0.7440745689728209
alpha_-0.4_J_0.2,-0.4,0.2,22.900000000000002,0.989745103703596,0.6109843148727464,-0.38974510370359605,0.7466036660410387
alpha_-0.4_J_0.2,-0.4,0.2,23.0,0.9899481642553665,0.6119591951370957,-0.3899481642553665,0.748988113025684
alpha_-0.4_J_0.2,-0.4,0.2,23.1,0.9901472039388127,0.6128769882698762,-0.39014720393881275,0.751236405501508
alpha_-0.4_J_0.2,-0.4,0.2,23.2,0.9903423023724622,0.6137412417141589,-0.39034230237246226,0.7533566235616752
alpha_-0.4_J_0.2,-0.4,0.2,23.3,0.9905335375982897,0.6145553019422954,-0.3905335375982897,0.7553564382907716
alpha_-0.4_J_0.2,-0.4,0.2,23.400000000000002,0.9907209861129352,0.6153223222187695,-0.39072098611293526,0.7572431204413983
alpha_-0.4_J_0.2,-0.4,0.2,23.5,0.9909047228983042,0.6160452706131102,-0.39090472289830425,0.7590235508895604
alpha_-0.4_J_0.2,-0.4,0.2,23.6,0.9910848214515604,0.6167269381556285,-0.3910848214515604,0.7607042324936328
alpha_-0.4_J_0.2,-0.4,0.2,23.7,0.9912613538145267,0.617369947044712,-0.39126135381452676,0.7622913030279811
alpha_-0.4_J_0.2,-0.4,0.2,23.8,0.9914343906025019,0.6179767588287857,-0.39143439060250196,0.7637905489050623
alpha_-0.4_J_0.2,-0.4,0.2,23.900000000000002,0.9916040010325086,0.6185496824989004,-0.3916040010325086,0.765207419438981
alpha_-0.4_J_0.2,-0.4,0.2,24.0,0.99177025295098,0.6190908824393161,-0.39177025295098,0.7665470414389822
alpha_-0.4_J_0.2,-0.4,0.2,24.1,0.9919332128609004,0.6196023861934985,-0.39193321286090044,0.7678142339533546
alpha_-0.4_J_0.2,-0.4,0.2,24.2,0.9920929459484066,0.6200860920117524,-0.3920929459484066,0.7690135230128148
alpha_-0.4_J_0.2,-0.4,0.2,24.3,0.9922495161088634,0.6205437761543795,-0.3922495161088634,0.7701491562478733
alpha_-0.4_J_0.2,-0.4,0.2,24.400000000000002,0.9924029859724225,0.6209770999308574,-0.3924029859724225,0.771225117277076
alpha_-0.4_J_0.2,-0.4,0.2,24.5,0.9925534169290756,0.6213876164612248,-0.39255341692907564,0.7722451397827244
alpha_-0.4_J_0.2,-0.4,0.2,24.6,0.9927008691532114,0.6217767771506887,-0.39270086915321145,0.7732127212077944
alpha_-0.4_J_0.2,-0.4,0.2,24.7,0.9928454016276854,0.6221459378725633,-0.39284540162768544,0.7741311360226629
alpha_-0.4_J_0.2,-0.4,0.2,24.8,0.9929870721674146,0.6224963648580716,-0.3929870721674146,0.7750034485230267
alpha_-0.4_J_0.2,-0.4,0.2,24.900000000000002,0.9931259374425038,0.6228292402943832,-0.3931259374425038,0.7758325251313571
alpha_-0.4_J_0.2,-0.4,0.2,25.0,0.9932620530009145,0.623145667634595,-0.39326205300091455,0.7766210461835302
alpha_-0.4_J_0.2,-0.4,0.2,25.1,0.9933954732906852,0.6234466766252397,-0.39339547329068525,0.7773715171901123
alpha_-0.4_J_0.2,-0.4,0.2,25.2,0.9935262516817106,0.6237332280584141,-0.3935262516817106,0.7780862795683393
alpha_-0.4_J_0.2,-0.4,0.2,25.3,0.9936544404870908,0.6240062182567837,-0.39365444048709086,0.7787675208462655
alpha_-0.4_J_0.2,-0.4,0.2,25.400000000000002,0.9937800909840574,0.6242664833006001,-0.3937800909840574,0.7794172843449968
alpha_-0.4_J_0.2,-0.4,0.2,25.5,0.9939032534344844,0.624514803006514,-0.3939032534344844,0.7800374783485299
alpha_-0.4_J_0.2,-0.4,0.2,25.6,0.994023977104994,0.6247519046683995,-0.39402397710499404,0.7806298847735857
alpha_-0.4_J_0.2,-0.4,0.2,25.7,0.9941423102866643,0.6249784665706707,-0.39414231028666435,0.7811961673540538
alpha_-0.4_J_0.2,-0.4,0.2,25.8,0.9942583003143458,0.6251951212846897,-0.39425830031434583,0.7817378793563556
alpha_-0.4_J_0.2,-0.4,0.2,25.900000000000002,0.9943719935855959,0.6254024587588686,-0.39437199358559594,0.7822564708432767
alpha_-0.4_J_0.2,-0.4,0.2,26.0,0.9944834355792392,0.6256010292129732,-0.39448343557923926,0.7827532955046628
alpha_-0.4_J_0.2,-0.4,0.2,26.1,0.9945926708735591,0.6257913458469613,-0.3945926708735591,0.7832296170739022
alpha_-0.4_J_0.2,-0.4,0.2,26.2,0.9946997431641296,0.6259738873744505,-0.3946997431641296,0.7836866153493625
alpha_-0.4_J_0.2,-0.4,0.2,26.3,0.9948046952812948,0.6261491003906298,-0.3948046952812948,0.7841253918399899
alpha_-0.4_J_0.2,-0.4,0.2,26.400000000000002,0.9949075692073008,0.6263174015841053,-0.39490756920730086,0.7845469750541308
alpha_-0.4_J_0.2,-0.4,0.2,26.5,0.9950084060930898,0.6264791798018177,-0.39500840609308985,0.7849523254503163
alpha_-0.4_J_0.2,-0.4,0.2,26.6,0.9951072462747605,0.6266347979758077,-0.39510724627476057,0.7853423400683626
alpha_-0.4_J_0.2,-0.4,0.2,26.7,0.9952041292897036,0.626784594920222,-0.3952041292897036,0.7857178568586135
alpha_-0.4_J_0.2,-0.4,0.2,26.8,0.9952990938924168,0.6269288870065645,-0.3952990938924168,0.7860796587265794
alpha_-0.4_J_0.2,-0.4,0.2,26.900000000000002,0.9953921780700072,0.6270679697248149,-0.39539217807000726,0.7864284773096029
alpha_-0.4_J_0.2,-0.4,0.2,27.0,0.9954834190573874,0.6272021191376489,-0.3954834190573874,0.786764996501515
alpha_-0.4_J_0.2,-0.4,0.2,27.1,0.9955728533521685,0.6273315932346099,-0.3955728533521685,0.787089855740548
alpha_-0.4_J_0.2,-0.4,0.2,27.2,0.9956605167292611,0.6274566331927244,-0.39566051672926117,0.7874036530750982
alpha_-0.4_J_0.2,-0.4,0.2,27.3,0.9957464442551849,0.6275774645496759,-0.3957464442551849,0.7877069480211994
alpha_-0.4_J_0.2,-0.4,0.2,27.400000000000002,0.9958306703020959,0.6276942982953133,-0.39583067030209595,0.7880002642248916
alpha_-0.4_J_0.2,-0.4,0.2,27.5,0.995913228561536,0.6278073318869268,-0.395913228561536,0.7882840919419638
alpha_-0.4_J_0.2,-0.4,0.2,27.6,0.9959941520579095,0.6279167501934045,-0.39599415205790955,0.7885588903468927
alpha_-0.4_J_0.2,-0.4,0.2,27.7,0.9960734731616944,0.6280227263730697,-0.3960734731616944,0.7888250896821271
alpha_-0.4_J_0.2,-0.4,0.2,27.8,0.9961512236023895,0.6281254226897042,-0.3961512236023895,0.7890830932582391
alpha_-0.4_J_0.2,-0.4,0.2,27.900000000000002,0.9962274344812078,0.6282249912709809,-0.3962274344812078,0.789333279314848
alpha_-0.4_J_0.2,-0.4,0.2,28.0,0.996302136283517,0.6283215748132639,-0.39630213628351707,0.78957600275164
alpha_-0.4_J_0.2,-0.4,0.2,28.1,0.9963753588910342,0.6284153072364741,-0.39637535889103426,0.7898115967382243
alpha_-0.4_J_0.2,-0.4,0.2,28.2,0.9964471315937786,0.6285063142924892,-0.39644713159377865,0.7900403742110583
alpha_-0.4_J_0.2,-0.4,0.2,28.3,0.9965174831017883,0.6285947141303079,-0.39651748310178836,0.7902626292651269
alpha_-0.4_J_0.2,-0.4,0.2,28.400000000000002,0.9965864415566046,0.6286806178210064,-0.3965864415566046,0.7904786384476046
alpha_-0.4_J_0.2,-0.4,0.2,28.5,0.9966540345425288,0.6287641298453045,-0.3966540345425288,0.7906886619602459
alpha_-0.4_J_0.2,-0.4,0.2,28.6,0.9967202890976564,0.6288453485463746,-0.39672028909765644,0.7908929447768228
alpha_-0.4_J_0.2,-0.4,0.2,28.7,0.9967852317246931,0.6289243665503502,-0.39678523172469315,0.7910917176815185
alpha_-0.4_J_0.2,-0.4,0.2,28.8,0.9968488884015556,0.6290012711568183,-0.39684888840155563,0.7912851982337864
alpha_-0.4_J_0.2,-0.4,0.2,28.900000000000002,0.9969112845917633,0.6290761447014271,-0.3969112845917633,0.7914735916648218
alpha_-0.4_J_0.2,-0.4,0.2,29.0,0.9969724452546241,0.6291490648925988,-0.39697244525462416,0.7916570917104631
alpha_-0.4_J_0.2,-0.4,0.2,29.1,0.9970323948552191,0.6292201051241864,-0.39703239485521913,0.7918358813849843
alpha_-0.4_J_0.2,-0.4,0.2,29.2,0.9970911573741874,0.6292893347658013,-0.39709115737418743,0.7920101336999694
alpha_-0.4_J_0.2,-0.4,0.2,29.3,0.9971487563173204,0.6293568194324091,-0.3971487563173204,0.7921800123321558
alpha_-0.4_J_0.2,-0.4,0.2,29.400000000000002,0.9972052147249632,0.6294226212346772,-0.3972052147249632,0.7923456722438638
alpha_-0.4_J_0.2,-0.4,0.2,29.5,0.9972605551812316,0.6294867990114643,-0.3972605551812316,0.7925072602593993
alpha_-0.4_J_0.2,-0.4,0.2,29.6,0.9973147998230462,0.6295494085457299,-0.3973147998230462,0.7926649156005567
alpha_-0.4_J_0.2,-0.4,0.2,29.7,0.9973679703489868,0.629610502765064,-0.39736797034898685,0.7928187703841534
alpha_-0.4_J_0.2,-0.4,0.2,29.8,0.9974200880279728,0.6296701319279434,-0.3974200880279728,0.7929689500843073
alpha_-0.4_J_0.2,-0.4,0.2,29.900000000000002,0.9974711737077707,0.6297283437967476,-0.39747117370777074,0.7931155739619894
alpha_-0.4_J_0.2,-0.4,0.2,30.0,0.9975212478233336,0.6297851837984888,-0.39752124782333365,0.7932587554641927
alpha_-0.4_J_0.2,-0.4,0.2,30.1,0.9975703304049754,0.629840695174149,-0.39757033040497547,0.7933986025949105
alpha_-0.4_J_0.2,-0.4,0.2,30.2,0.9976184410863831,0.6298949191174439,-0.3976184410863831,0.7935352182599423
alpha_-0.4_J_0.2,-0.4,0.2,30.3,0.9976655991124709,0.6299478949037846,-0.3976655991124709,0.7936687005874192
alpha_-0.4_J_0.2,-0.4,0.2,30.400000000000002,0.9977118233470779,0.6299996600101442,-0.3977118233470779,0.7937991432257945
alpha_-0.4_J_0.2,-0.4,0.2,30.5,0.9977571322805142,0.6300502502264915,-0.39775713228051424,0.7939266356209291
alpha_-0.4_J_0.2,-0.4,0.2,30.6,0.9978015440369574,0.6300996997594001,-0.39780154403695744,0.7940512632737722
alpha_-0.4_J_0.2,-0.4,0.2,30.7,0.9978450763817024,0.6301480413284042,-0.3978450763817024,0.7941731079800484
alpha_-0.4_J_0.2,-0.4,0.2,30.8,0.9978877467282673,0.6301953062556258,-0.3978877467282673,0.794292248053244
alpha_-0.4_J_0.2,-0.4,0.2,30.900000000000002,0.9979295721453597,0.6302415245491598,-0.39792957214535973,0.7944087585320985
alpha_-0.4_J_0.2,-0.4,0.2,31.0,0.9979705693637043,0.6302867249806735,-0.39797056936370434,0.7945227113737263
alpha_-0.4_J_0.2,-0.4,0.2,31.1,0.9980107547827348,0.6303309351576378,-0.39801075478273484,0.7946341756334044
alpha_-0.4_J_0.2,-0.4,0.2,31.2,0.9980501444771549,0.6303741815905788,-0.3980501444771549,0.794743217631984
alpha_-0.4_J_0.2,-0.4,0.2,31.3,0.9980887542033674,0.6304164897557128,-0.3980887542033674,0.7948499011118296
alpha_-0.4_J_0.2,-0.4,0.2,31.400000000000002,0.9981265994057775,0.6304578841532981,-0.39812659940577755,0.7949542873821068
alpha_-0.4_J_0.2,-0.4,0.2,31.5,0.9981636952229711,0.6304983883620127,-0.3981636952229711,0.7950564354541907
alpha_-0.4_J_0.2,-0.4,0.2,31.6,0.9982000564937694,0.6305380250896475,-0.39820005649376944,0.795156402167906
alpha_-0.4_J_0.2,-0.4,0.2,31.7,0.9982356977631657,0.6305768162203794,-0.3982356977631657,0.7952542423092603
alpha_-0.4_J_0.2,-0.4,0.2,31.8,0.9982706332881428,0.6306147828588731,-0.39827063328814283,0.7953500087202873
alpha_-0.4_J_0.2,-0.4,0.2,31.900000000000002,0.9983048770433768,0.630651945371438,-0.3983048770433768,0.7954437524015584
alpha_-0.4_J_0.2,-0.4,0.2,32.0,0.998338442726826,0.6306883234244555,-0.39833844272682606,0.7955355226079011
alpha_-0.4_J_0.2,-0.4,0.2,32.1,0.9983713437652117,0.6307239360202685,-0.39837134376521177,0.7956253669377996
alpha_-0.4_J_0.2,-0.4,0.2,32.2,0.9984035933193878,0.6307588015307226,-0.3984035933193878,0.795713331416947
alpha_-0.4_J_0.2,-0.4,0.2,32.3,0.9984352042896059,0.6307929377285184,-0.3984352042896059,0.795799460576349
alpha_-0.4_J_0.2,-0.4,0.2,32.4,0.9984661893206755,0.6308263618165396,-0.39846618932067557,0.7958837975253835
alpha_-0.4_J_0.2,-0.4,0.2,32.5,0.9984965608070224,0.6308590904552969,-0.39849656080702245,0.7959663840201688
alpha_-0.4_J_0.2,-0.4,0.2,32.6,0.998526330897646,0.630891139788624,-0.398526330897646,0.7960472605275782
alpha_-0.4_J_0.2,-0.4,0.2,32.7,0.9985555115009794,0.6309225254677493,-0.39855551150097945,0.7961264662852056
alpha_-0.4_J_0.2,-0.4,0.2,32.8,0.9985841142896532,0.6309532626738593,-0.39858411428965324,0.7962040393575762
alpha_-0.4_J_0.2,-0.4,0.2,32.9,0.9986121507051641,0.6309833661392599,-0.3986121507051641,0.7962800166888626
alpha_-0.4_J_0.2,-0.4,0.2,33.0,0.9986396319624521,0.6310128501672343,-0.3986396319624521,0.796354434152353
alpha_-0.4_J_0.2,-0.4,0.2,33.1,0.9986665690543867,0.631041728650691,-0.3986665690543867,0.7964273265969046
alpha_-0.4_J_0.2,-0.4,0.2,33.2,0.9986929727561636,0.6310700150896855,-0.39869297275616367,0.7964987278905918
alpha_-0.4_J_0.2,-0.4,0.2,33.3,0.9987188536296158,0.6310977226078941,-0.3987188536296158,0.7965686709617409
alpha_-0.4_J_0.2,-0.4,0.2,33.4,0.9987442220274376,0.6311248639681136,-0.39874422202743764,0.7966371878375399
alpha_-0.4_J_0.2,-0.4,0.2,33.5,0.9987690880973266,0.6311514515868553,-0.3987690880973266,0.796704309680389
alpha_-0.4_J_0.2,-0.4,0.2,33.6,0.998793461786042,0.6311774975480944,-0.398793461786042,0.7967700668221493
alpha_-0.4_J_0.2,-0.4,0.2,33.7,0.9988173528433845,0.631203013616235,-0.3988173528433845,0.7968344887964338
alpha_-0.4_J_0.2,-0.4,0.2,33.8,0.9988407708260955,0.6312280112483417,-0.3988407708260955,0.7968976043690732
alpha_-0.4_J_0.2,-0.4,0.2,33.9,0.9988637251016802,0.6312525016056904,-0.3988637251016802,0.7969594415668843
alpha_-0.4_J_0.2,-0.4,0.2,34.0,0.9988862248521552,0.6312764955646843,-0.3988862248521552,0.7970200277048579
alpha_-0.4_J_0.2,-0.4,0.2,34.1,0.9989082790777205,0.6313000037271773,-0.39890827907772053,0.7970793894118682
alpha_-0.4_J_0.2,-0.4,0.2,34.2,0.9989298966003604,0.6313230364302441,-0.3989298966003604,0.7971375526550067
alpha_-0.4_J_0.2,-0.4,0.2,34.300000000000004,0.9989510860673723,0.6313456037554346,-0.3989510860673723,0.7971945427626285
alpha_-0.4_J_0.2,-0.4,0.2,34.4,0.9989718559548253,0.6313677155375494,-0.3989718559548253,0.7972503844462079
alpha_-0.4_J_0.2,-0.4,0.2,34.5,0.9989922145709514,0.6313893813729632,-0.39899221457095146,0.7973051018210663
alpha_-0.4_J_0.2,-0.4,0.2,34.6,0.9990121700594687,0.6314106106275289,-0.39901217005946876,0.7973587184260579
alpha_-0.4_J_0.2,-0.4,0.2,34.7,0.9990317304028385,0.6314314124440903,-0.39903173040283857,0.7974112572422777
alpha_-0.4_J_0.2,-0.4,0.2,34.800000000000004,0.9990509034254591,0.6314517957496258,-0.3990509034254591,0.7974627407108544
alpha_-0.4_J_0.2,-0.4,0.2,34.9,0.999069696796795,0.6314717692620506,-0.39906969679679505,0.797513190749889
alpha_-0.4_J_0.2,-0.4,0.2,35.0,0.9990881180344455,0.6314913414966954,-0.39908811803444555,0.7975626287705919
alpha_-0.4_J_0.2,-0.4,0.2,35.1,0.9991061745071511,0.6315105207724848,-0.39910617450715113,0.79761107569267
alpha_-0.4_J_0.2,-0.4,0.2,35.2,0.9991238734377418,0.6315293152178335,-0.3991238734377418,0.7976585519590115
alpha_-0.4_J_0.2,-0.4,0.2,35.300000000000004,0.9991412219060256,0.6315477327762755,-0.39914122190602563,0.7977050775497078
alpha_-0.4_J_0.2,-0.4,0.2,35.4,0.9991582268516215,0.6315657812118481,-0.3991582268516215,0.7977506719954641
alpha_-0.4_J_0.2,-0.4,0.2,35.5,0.9991748950767341,0.6315834681142402,-0.3991748950767341,0.7977953543904228
alpha_-0.4_J_0.2,-0.4,0.2,35.6,0.9991912332488759,0.6316008009037205,-0.39919123324887595,0.7978391434044424
alpha_-0.4_J_0.2,-0.4,0.2,35.7,0.9992072479035335,0.6316177868358624,-0.39920724790353357,0.7978820572948659
alpha_-0.4_J_0.2,-0.4,0.2,35.800000000000004,0.9992229454467825,0.6316344330060719,-0.3992229454467825,0.7979241139178039
alpha_-0.4_J_0.2,-0.4,0.2,35.9,0.9992383321578492,0.6316507463539341,-0.3992383321578492,0.7979653307389641
alpha_-0.4_J_0.2,-0.4,0.2,36.0,0.9992534141916233,0.6316667336673878,-0.3992534141916233,0.7980057248440533
alpha_-0.4_J_0.2,-0.4,0.2,36.1,0.9992681975811195,0.6316824015867366,-0.39926819758111953,0.7980453129487743
alpha_-0.4_J_0.2,-0.4,0.2,36.2,0.9992826882398906,0.6316977566085078,-0.39928268823989066,0.7980841114084432
alpha_-0.4_J_0.2,-0.4,0.2,36.300000000000004,0.9992968919643935,0.631712805089166,-0.39929689196439355,0.7981221362272454
alpha_-0.4_J_0.2,-0.4,0.2,36.4,0.9993108144363072,0.6317275532486906,-0.3993108144363072,0.7981594030671544
alpha_-0.4_J_0.2,-0.4,0.2,36.5,0.9993244612248061,0.6317420071740226,-0.39932446122480614,0.7981959272565257
alpha_-0.4_J_0.2,-0.4,0.2,36.6,0.9993378377887877,0.631756172822391,-0.39933783778878773,0.7982317237983897
alpha_-0.4_J_0.2,-0.4,0.2,36.7,0.9993509494790559,0.6317700560245206,-0.3993509494790559,0.7982668073784519
alpha_-0.4_J_0.2,-0.4,0.2,36.800000000000004,0.9993638015404614,0.6317836624877322,-0.39936380154046147,0.7983011923728255
alpha_-0.4_J_0.2,-0.4,0.2,36.9,0.9993763991140006,0.6317969977989372,-0.3993763991140006,0.7983348928555004
alpha_-0.4_J_0.2,-0.4,0.2,37.0,0.9993887472388704,0.631810067427533,-0.3993887472388704,0.7983679226055675
alpha_-0.4_J_0.2,-0.4,0.2,37.1,0.9994008508544857,0.6318228767282048,-0.39940085085448573,0.7984002951142086
alpha_-0.4_J_0.2,-0.4,0.2,37.2,0.999412714802454,0.6318354309436371,-0.399412714802454,0.7984320235914634
alpha_-0.4_J_0.2,-0.4,0.2,37.300000000000004,0.9994243438285128,0.6318477352071403,-0.3994243438285128,0.798463120972785
alpha_-0.4_J_0.2,-0.4,0.2,37.4,0.9994357425844274,0.631859794545196,-0.3994357425844274,0.7984935999253947
alpha_-0.4_J_0.2,-0.4,0.2,37.5,0.9994469156298522,0.6318716138799244,-0.39944691562985224,0.7985234728544406
alpha_-0.4_J_0.2,-0.4,0.2,37.6,0.9994578674341544,0.6318831980314781,-0.39945786743415446,0.7985527519089762
alpha_-0.4_J_0.2,-0.4,0.2,37.7,0.9994686023782018,0.6318945517203645,-0.3994686023782018,0.7985814489877607
alpha_-0.4_J_0.2,-0.4,0.2,37.800000000000004,0.999479124756115,0.6319056795697016,-0.399479124756115,0.7986095757448927
alpha_-0.4_J_0.2,-0.4,0.2,37.9,0.9994894387769856,0.6319165861074086,-0.3994894387769856,0.798637143595284
alpha_-0.4_J_0.2,-0.4,0.2,38.0,0.9994995485665594,0.6319272757683344,-0.39949954856655945,0.7986641637199772
alpha_-0.4_J_0.2,-0.4,0.2,38.1,0.999509458168887,0.6319377528963269,-0.39950945816888705,0.7986906470713183
alpha_-0.4_J_0.2,-0.4,0.2,38.2,0.9995191715479416,0.6319480217462456,-0.3995191715479416,0.7987166043779867
alpha_-0.4_J_0.2,-0.4,0.2,38.300000000000004,0.9995286925892042,0.6319580864859196,-0.3995286925892042,0.79874204614989
alpha_-0.4_J_0.2,-0.4,0.2,38.4,0.9995380251012184,0.631967951198052,-0.3995380251012184,0.798766982682927
alpha_-0.4_J_0.2,-0.4,0.2,38.5,0.9995471728171132,0.6319776198820762,-0.39954717281711327,0.7987914240636281
alpha_-0.4_J_0.2,-0.4,0.2,38.6,0.9995561393960971,0.6319870964559614,-0.39955613939609713,0.7988153801736734
alpha_-0.4_J_0.2,-0.4,0.2,38.7,0.9995649284249213,0.6319963847579725,-0.3995649284249213,0.7988388606942944
alpha_-0.4_J_0.2,-0.4,0.2,38.800000000000004,0.9995735434193144,0.6320054885483851,-0.3995735434193144,0.7988618751105659
alpha_-0.4_J_0.2,-0.4,0.2,38.9,0.999581987825389,0.6320144115111563,-0.399581987825389,0.7988844327155865
alpha_-0.4_J_0.2,-0.4,0.2,39.0,0.9995902650210202,0.6320231572555544,-0.39959026502102024,0.7989065426145584
